# DIST_PNC,OXFORD_COMMAS,NUM_PARAGRAPHS,NORM_FULL_STOPS,NORM_COMMAS,AVG_SENT_LEN,UNIGRAM_OVERLAP,BIGRAM_OVERLAP,TRIGRAM_OVERLAP,MATCHES_VOCAB_5K,MATCHES_VOCAB_10K,POLARITY,SUBJECTIVITY,SENTIMENT_ES,SENTIMENT_ML,SENTIMENT_ML_SCORE
3,0,7,0.06285714,0.11428571,27.52173913,0.00436681,0.00246914,0.00224215,0.75136116,0.07441016,-0.06529088,0.65353774,0.99999993,-1,0.25
4,1,6,0.06628242,0.10662824,23.08,0.0044843,0.00258398,0.00228311,0.81967213,0.05942623,0.15905544,0.41773329,1,1,0.75
3,0,8,0.07123288,0.08219178,27.46153846,0.00460829,0.00236407,0.0020202,0.86190476,0.04285714,0.13192641,0.42034896,0.9999999,1,0.75
4,0,7,0.05205479,0.09315068,33.89473684,0.0044843,0.0025641,0.00223714,0.78245614,0.07719298,0.13561621,0.37575419,1,1,0.75
3,0,7,0.07142857,0.06857143,26.68,0.00617284,0.00337838,0.00290698,0.87666667,0.06833333,0.0568254,0.46132937,1,1,0.75
3,0,6,0.06268657,0.13432836,26,0.00490196,0.00273224,0.00246305,0.84763948,0.05364807,0.09229215,0.43793096,0.99940484,1,0.75
3,0,6,0.06289308,0.1163522,27.05,0.00558659,0.00298507,0.00261097,0.82832618,0.05364807,0.17855021,0.52320261,0.99997893,1,0.75
5,0,6,0.06382979,0.08206687,28.52380952,0.00465116,0.00269542,0.00239808,0.79038462,0.09423077,-0.01331454,0.3943609,1,-1,0.25
4,0,7,0.06481481,0.08333333,25.18181818,0.005,0.00278552,0.00247525,0.85123967,0.05991736,0.15223752,0.35524957,0.99999258,1,0.75
4,0,7,0.06845238,0.06547619,24.39130435,0.00543478,0.003003,0.00252525,0.85341365,0.04216867,0.12584499,0.447669,1,-1,0.25
6,0,8,0.07342657,0.08041958,26,0.00462963,0.002457,0.00224719,0.82721382,0.05615551,0.00125,0.6227381,0.99999998,1,0.75
4,0,7,0.06413994,0.09329446,27.5,0.00537634,0.00282486,0.00239234,0.86466165,0.03571429,0.16195887,0.41498918,0.99851793,1,0.75
3,0,7,0.08108108,0.07722008,23.57142857,0.00578035,0.00321543,0.00278552,0.83105023,0.0913242,0.07074176,0.48608059,1,1,0.75
5,0,7,0.07055215,0.06134969,27.04347826,0.005,0.00275482,0.00236967,0.83768657,0.05037313,0.03458608,0.5300293,1,-1,0.25
4,0,6,0.07070707,0.09427609,26.42857143,0.00543478,0.00288184,0.00254453,0.83474576,0.04872881,0.01621074,0.54979737,0.00437208,-1,0.25
5,0,6,0.05740181,0.08459215,30.85,0.00520833,0.00277778,0.00234742,0.87889908,0.03119266,0.11245591,0.42863757,0.99962071,1,0.75
2,0,4,0.06214689,0.07909605,26.41666667,0.00763359,0.00452489,0.00403226,0.90526316,0.02105263,0.0452381,0.49274892,0.99150986,-1,0.25
6,0,6,0.05501618,0.09061489,28.57894737,0.00526316,0.00292398,0.00252525,0.81333333,0.02888889,0.09899068,0.43599896,0.99990725,1,0.75
4,0,7,0.06410256,0.10576923,27.14285714,0.0052356,0.00296736,0.00255102,0.77245509,0.09181637,-0.0031827,0.61501458,0.99996893,1,0.75
7,0,6,0.06273063,0.04797048,25.88888889,0.00621118,0.0033557,0.00289017,0.78109453,0.03233831,0.17218137,0.56875,1,-1,0.25
4,0,7,0.06214689,0.10451977,23.91666667,0.00444444,0.00253165,0.00226757,0.82555781,0.07302231,0.12513605,0.55327948,0.99999556,1,0.75
4,0,6,0.07394366,0.08098592,23.30434783,0.00549451,0.0031348,0.0027027,0.78813559,0.10169492,0.07247143,0.51617143,0.99977482,1,0.75
3,0,4,0.06122449,0.04761905,26.36363636,0.00769231,0.00452489,0.00420168,0.83333333,0.09090909,0.26302083,0.4890625,0.9997374,1,0.75
3,0,7,0.05882353,0.06228374,28.44444444,0.0060241,0.00324675,0.00282486,0.85683297,0.04121475,0.18465046,0.44612462,0.99999995,1,0.75
3,0,7,0.06506849,0.07534247,26.95,0.00540541,0.00307692,0.00262467,0.80124224,0.04968944,0.1748374,0.51174797,1,1,0.75
4,0,5,0.06319703,0.11152416,24,0.00520833,0.00319489,0.00297619,0.82162162,0.07027027,0.12276455,0.51166005,0.9999849,1,0.75
4,0,7,0.06315789,0.06666667,28.84210526,0.00564972,0.00308642,0.00268097,0.78629032,0.11895161,0.04331293,0.69104082,0.9977025,1,0.75
4,0,8,0.07352941,0.06617647,23.13636364,0.00534759,0.0030581,0.00265957,0.83741648,0.0623608,0.13246337,0.39592491,0.99999967,1,0.75
4,0,7,0.06390977,0.06390977,30.35294118,0.00552486,0.00310559,0.00266667,0.79520697,0.05228758,0.13787375,0.46630676,0.99999999,-1,0.25
4,0,7,0.06397306,0.08080808,27.26315789,0.00578035,0.00330033,0.00280899,0.8453159,0.09368192,0.07987421,0.35738994,0.99999969,1,0.75
4,0,7,0.07457627,0.08474576,24.63636364,0.00483092,0.00274725,0.00238095,0.79113924,0.05907173,0.13333333,0.53018018,1,1,0.75
3,0,5,0.07169811,0.09433962,24.65,0.00520833,0.00294118,0.0026178,0.80689655,0.05517241,0.06279762,0.45982143,0.99672262,-1,0.25
4,0,7,0.06666667,0.07333333,28.95238095,0.00555556,0.00295858,0.00247525,0.84572491,0.05390335,0.17270889,0.54880952,1,-1,0.25
4,0,8,0.07238606,0.08847185,21.55172414,0.00462963,0.00251256,0.00212766,0.84335155,0.0564663,0.00112376,0.56982732,1,1,0.75
2,0,6,0.05785124,0.09090909,26.72727273,0.00571429,0.00309598,0.00263852,0.78053435,0.10687023,0.17693208,0.29338407,1,1,0.75
5,0,8,0.07142857,0.07142857,22.33333333,0.00507614,0.0027027,0.00224719,0.78827977,0.04914934,0.16841085,0.46647287,1,1,0.75
4,0,8,0.07125891,0.0807601,24.73333333,0.00392157,0.00205761,0.0018315,0.83409437,0.06240487,0.1644401,0.44848987,0.99999896,1,0.75
5,0,8,0.05537459,0.09771987,22.58333333,0.00546448,0.00299401,0.00257732,0.87898089,0.02760085,0.15108225,0.59683442,1,1,0.75
4,0,7,0.0668693,0.06382979,25.26086957,0.00568182,0.00314465,0.00260417,0.74650699,0.10179641,0.21294643,0.53813244,1,1,0.75
3,0,7,0.07070707,0.09427609,27.0952381,0.00543478,0.00297619,0.00262467,0.872,0.056,0.32077763,0.5573418,0.99999902,1,0.75
3,0,7,0.06796117,0.09708738,25.33333333,0.0060241,0.00332226,0.00286533,0.84815618,0.04338395,0.1495614,0.38339599,0.9999995,1,0.75
3,0,7,0.06197183,0.09577465,26.95454545,0.00531915,0.00294985,0.00243902,0.87189293,0.0248566,0.05909806,0.33534302,0.99999997,1,0.75
4,3,7,0.05846154,0.06461538,30.33333333,0.00625,0.00328947,0.002849,0.85177453,0.03966597,0.13914801,0.45715174,1,1,0.75
5,0,7,0.05849582,0.09749304,28.04761905,0.00487805,0.00280899,0.00246305,0.82936508,0.05555556,0.13922559,0.3395202,1,1,0.75
4,0,7,0.0751634,0.12091503,25.86956522,0.00505051,0.00277778,0.00240964,0.8003876,0.10465116,0.09580201,0.4702381,1,1,0.75
4,0,7,0.06875,0.0875,23.81818182,0.00540541,0.00309598,0.00277008,0.7918552,0.09502262,0.15504638,0.50222016,1,1,0.75
2,0,8,0.07784431,0.07784431,23.62962963,0.00571429,0.00302115,0.00248756,0.8986014,0.02097902,0.06330605,0.60131448,1,0,0.5
3,0,9,0.0744186,0.1,21.66666667,0.0049505,0.00259067,0.00222222,0.87664474,0.04276316,0.07424242,0.46736111,1,-1,0.25
5,0,10,0.07065217,0.08423913,26.03571429,0.00462963,0.00240385,0.00206612,0.86189684,0.02828619,0.1672619,0.50216645,0.99994555,-1,0.25
3,0,8,0.06527415,0.07832898,26.80769231,0.00403226,0.00215054,0.00190476,0.87859425,0.04153355,0.20751282,0.51622344,0.99999991,-1,0.25
3,0,7,0.06006006,0.07207207,32,0.00546448,0.00298507,0.00252525,0.81095406,0.06183746,0.23016582,0.54338861,0.99998401,0,0.5
2,0,4,0.06557377,0.04371585,31.75,0.00806452,0.00446429,0.00389105,0.93521127,0.02816901,0.36488095,0.48422619,0.99902322,1,0.75
3,0,7,0.0764526,0.08256881,22.73076923,0.0052356,0.00291545,0.00253807,0.7980198,0.05346535,0.23578874,0.58988287,0.07036127,1,1
4,0,8,0.05614973,0.06417112,27.90909091,0.00438596,0.00240964,0.00217391,0.85245902,0.06010929,0.12881563,0.44064408,0.99999998,1,0.75
2,0,6,0.07167235,0.07508532,21.22727273,0.0060241,0.00344828,0.00302115,0.79710145,0.1352657,0.09105667,0.45840548,0.99949886,1,0.75
4,0,4,0.06432749,0.09356725,24.83333333,0.00757576,0.00492611,0.00452489,0.848,0.08,0.21614608,0.59558664,0.96214835,1,0.75
3,0,7,0.07467532,0.06168831,23.54166667,0.00543478,0.00265957,0.00226244,0.85404339,0.02366864,0.15474096,0.5483871,1,-1,0.25
4,0,7,0.07333333,0.11,23.81818182,0.00515464,0.00295858,0.00257732,0.87927107,0.02505695,0.08445122,0.5949187,0.0000596,1,0.75
4,0,7,0.07092199,0.09929078,27.4,0.0049505,0.0026455,0.00232558,0.82815735,0.07867495,0.11858077,0.55714286,1,-1,0
2,0,8,0.07453416,0.0931677,23.48,0.00531915,0.00284091,0.00239234,0.83622351,0.05202312,0.05761905,0.46753968,1,1,0.75
5,0,8,0.07651715,0.05804749,22.68965517,0.00505051,0.00295858,0.00257732,0.81694915,0.06101695,0.19388528,0.48282468,0.99999998,-1,0
4,0,10,0.08378378,0.0972973,19.58823529,0.00423729,0.00234192,0.00209644,0.86561955,0.03839442,0.13187879,0.41340909,0.99999999,1,0.75
6,0,9,0.07529412,0.09411765,20.42424242,0.00396825,0.00230947,0.00204499,0.81785714,0.04107143,0.12894928,0.47521739,1,1,0.75
4,0,8,0.07365439,0.10481586,22.07407407,0.00458716,0.00257069,0.00219298,0.89341085,0.03294574,0.09831426,0.58732849,0.9952445,1,0.75
2,0,7,0.08077994,0.06963788,21.34482759,0.00462963,0.00259067,0.00223714,0.8119349,0.02350814,-0.0343997,0.54549392,1,-1,0
5,0,8,0.06790123,0.08950617,25.04347826,0.00492611,0.0027027,0.00239234,0.82696177,0.06438632,-0.01503623,0.48496377,1,1,0.75
4,0,9,0.07843137,0.08683473,20.5862069,0.00505051,0.0027027,0.00234192,0.83044316,0.03468208,0.13229167,0.52854167,0.99999694,1,0.75
3,0,8,0.07349081,0.08923885,22.03448276,0.00546448,0.00294118,0.00244499,0.85822306,0.03780718,0.06367216,0.37648352,0.99957591,1,0.75
4,0,9,0.08562691,0.10397554,21.28571429,0.00510204,0.0028169,0.0023753,0.8372549,0.03137255,0.09803455,0.33783416,1,1,0.75
3,0,10,0.07387863,0.08707124,21.73333333,0.00456621,0.00248756,0.0021097,0.87787611,0.03362832,0.05838435,0.47620323,0.99999997,1,0.75
4,0,7,0.07119741,0.13592233,23.54545455,0.00561798,0.0031746,0.002849,0.86574074,0.04166667,0.12340909,0.40352092,0.99999989,1,0.75
4,0,8,0.08381503,0.06936416,20.38709677,0.00552486,0.00318471,0.0026738,0.88846881,0.02457467,0.12155647,0.46552236,0.63211365,1,1
3,0,8,0.07902736,0.12158055,20.48148148,0.00529101,0.00290698,0.0025974,0.81348315,0.04719101,-0.00501894,0.45492424,0.99999864,1,0.75
4,0,7,0.06418919,0.11486486,25.7,0.00564972,0.00321543,0.00286533,0.86455982,0.04740406,0.14683908,0.39051724,0.99999983,1,0.75
2,0,7,0.06756757,0.07094595,26.35,0.00478469,0.00273973,0.00239234,0.81223629,0.08016878,0.10625,0.59652778,0.99999978,1,0.75
6,0,8,0.06989247,0.07526882,23.38461538,0.00395257,0.00228833,0.00206186,0.84934087,0.0433145,0.06935668,0.50782967,0.99991207,-1,0
4,0,6,0.07164179,0.06268657,24.83333333,0.00598802,0.00289855,0.00249377,0.86266925,0.02514507,0.175,0.57357143,0.99999955,0,0.5
4,0,7,0.06918239,0.06918239,24.63636364,0.0044843,0.0025,0.00225225,0.73684211,0.09473684,0.02783333,0.6255,1,1,0.75
4,0,6,0.06737589,0.07092199,27.15789474,0.00555556,0.00314465,0.0027027,0.84415584,0.03896104,0.07225153,0.48733315,1,1,0.75
3,0,7,0.06451613,0.11021505,26.36,0.00390625,0.00215517,0.00189036,0.82638889,0.05034722,0.15970724,0.46998863,0.99999896,1,0.75
6,0,8,0.05705706,0.06606607,27.85,0.00485437,0.002849,0.00259067,0.85071575,0.05725971,0.22982719,0.41925115,0.99928135,1,0.75
5,0,6,0.06122449,0.08503401,30.05555556,0.00480769,0.00273973,0.002457,0.8034188,0.05128205,0.08062678,0.56509972,0.99999999,1,0.75
2,0,7,0.06542056,0.105919,26.19047619,0.00564972,0.0031348,0.00273973,0.88405797,0.05383023,0.12033759,0.36159754,1,1,0.75
4,0,7,0.06281407,0.07286432,27.6,0.00444444,0.00231481,0.0020202,0.89180328,0.03770492,0.24505382,0.49231017,1,0,0.5
5,0,7,0.06376812,0.08695652,27.13043478,0.004329,0.00239234,0.00211416,0.79433962,0.07358491,0.02596372,0.46136621,1,1,0.75
4,0,6,0.06366048,0.10875332,26.83333333,0.00571429,0.00314465,0.00263852,0.83242259,0.0582878,0.22529394,0.5116671,0.99977043,1,1
4,0,6,0.07089552,0.07462687,26.42105263,0.00534759,0.00299401,0.00260417,0.89038031,0.02684564,0.14816468,0.42069979,0.99999954,0,0.5
4,0,7,0.06281407,0.11055276,29.12,0.00469484,0.00249377,0.00212314,0.86929134,0.05984252,0.23942424,0.48565945,1,0,0.5
4,0,6,0.06382979,0.07446809,27.94736842,0.00641026,0.0033557,0.00286533,0.85232068,0.092827,0.11952862,0.65313552,0.99999859,1,0.75
3,0,7,0.06830601,0.09836066,25.34615385,0.00595238,0.00323625,0.00266667,0.84801382,0.0328152,0.19985632,0.52255747,1,1,0.75
4,0,7,0.05322129,0.06722689,30.23809524,0.00628931,0.003663,0.00310559,0.89045936,0.04946996,0.05494792,0.56002604,0.99999671,1,0.75
6,0,6,0.07692308,0.09763314,23.88888889,0.00434783,0.00248756,0.00209644,0.77737226,0.03649635,0.07172822,0.41398674,1,0,0.5
4,0,5,0.06944444,0.08333333,24.4375,0.00662252,0.004,0.00346021,0.88888889,0.04678363,0.11111111,0.36919192,1,0,0.5
4,0,7,0.06578947,0.10526316,27.64,0.00549451,0.00289855,0.00246914,0.875,0.04166667,0.15207602,0.43608187,0.99999998,1,0.75
3,0,6,0.06020067,0.0735786,29.77777778,0.00552486,0.00293255,0.00246914,0.75420168,0.04411765,0.11348832,0.62535939,1,1,0.75
4,0,9,0.07079646,0.09144543,25.6,0.00485437,0.00260417,0.00217391,0.7960644,0.04472272,0.07134503,0.43406433,1,0,0.5
4,1,6,0.06593407,0.13553114,22.10526316,0.00552486,0.00357143,0.00331126,0.78323699,0.07803468,0.10996454,0.46642698,0.54377022,1,1
3,0,8,0.04625551,0.05066079,30.08,0.00561798,0.00276243,0.00222717,0.89786585,0.03658537,0.19408163,0.44707483,0.00033196,-1,0.25
7,0,7,0.06369427,0.08280255,28.14285714,0.0046729,0.0027933,0.00248756,0.74459725,0.05500982,0.11281944,0.36829167,1,1,0.75
4,0,7,0.06976744,0.0755814,25.76,0.00460829,0.0025974,0.00235294,0.80442804,0.0498155,0.19241898,0.52682705,0.99983164,-1,0.25
7,0,7,0.07462687,0.09253731,22.04,0.00502513,0.00295858,0.00265252,0.7542735,0.08333333,0.08579027,0.57629179,0.9999906,1,0.75
5,0,6,0.07722008,0.13127413,25.4,0.00540541,0.00307692,0.00268097,0.87587822,0.02810304,0.24298056,0.59764373,0.9999976,1,0.75
7,0,8,0.05660377,0.09198113,28.76923077,0.00458716,0.00229358,0.00195313,0.82012195,0.06859756,0.07948718,0.55935897,1,1,0.75
4,0,7,0.07282913,0.13165266,25,0.00456621,0.00260417,0.00220751,0.7982906,0.05299145,0.12326605,0.54640269,1,-1,0.25
4,0,7,0.07831325,0.09638554,22.26923077,0.00473934,0.00257732,0.002331,0.77623762,0.07920792,0.02595857,0.56335034,1,1,1
3,0,7,0.06647399,0.10693642,27.52173913,0.00507614,0.00274725,0.00232558,0.82258065,0.05197133,0.16945032,0.44806202,1,1,0.75
3,0,7,0.07560137,0.10996564,25.63636364,0.00564972,0.003125,0.00263158,0.8028169,0.03822938,0.09628237,0.52685721,1,-1,0.25
5,0,7,0.05833333,0.07222222,27.63636364,0.00606061,0.00316456,0.00263158,0.73308271,0.06954887,0.16144126,0.32264082,1,1,0.75
4,1,7,0.0795107,0.0764526,24.23076923,0.00564972,0.00298507,0.00249377,0.83778966,0.0855615,0.03762298,0.56274351,1,1,0.75
7,0,7,0.0625,0.09375,29.20833333,0.00549451,0.00297619,0.00244499,0.83579639,0.03776683,0.10195106,0.4020172,1,1,0.75
3,0,6,0.07608696,0.10144928,25.42857143,0.005,0.00283286,0.00246914,0.81183932,0.03382664,0.12925026,0.50991536,0.99999992,1,0.75
3,0,6,0.06796117,0.11650485,28.52380952,0.00512821,0.00291545,0.00249377,0.82830189,0.02641509,0.11767419,0.47918986,1,1,0.75
4,0,6,0.05934718,0.05637982,29.65,0.00571429,0.00308642,0.00268097,0.82616822,0.07850467,0.23998358,0.58220443,0.99999839,1,0.75
4,0,7,0.07301587,0.1015873,25.56521739,0.00469484,0.00265957,0.00229885,0.84555985,0.04247104,0.1414881,0.54529762,1,-1,0
4,0,7,0.07100592,0.08579882,24.16,0.00526316,0.00271003,0.00232558,0.81381958,0.0403071,0.22013889,0.54837963,1,1,0.75
4,0,6,0.0620915,0.0751634,29.31578947,0.00588235,0.003125,0.0025641,0.89183673,0.02653061,0.10992908,0.39716312,0.99999852,1,0.75
4,1,7,0.07432432,0.11486486,24.63636364,0.00520833,0.003125,0.00276243,0.83936652,0.0520362,0.24213836,0.55387725,0.92239583,1,0.75
3,0,7,0.065625,0.115625,26.9047619,0.00520833,0.00291545,0.00255754,0.88773389,0.03326403,0.21830087,0.439329,0.99999928,1,0.75
3,0,7,0.07773852,0.10954064,25.04545455,0.00531915,0.00289017,0.00248756,0.8161157,0.03719008,0.12467965,0.4305,0.99999825,-1,0
4,0,7,0.06930693,0.05610561,27.36363636,0.00578035,0.00307692,0.00265252,0.83269231,0.06923077,0.34163832,0.67378118,0.99996223,-1,0.25
6,0,7,0.05898876,0.09550562,28.86363636,0.00549451,0.00304878,0.00266667,0.82616487,0.03046595,0.08747228,0.40905395,1,1,0.75
4,0,7,0.06741573,0.07865169,27.84210526,0.00520833,0.00291545,0.0025641,0.82882883,0.0518018,0.28656463,0.6143424,0.98185976,1,0.75
4,0,7,0.06896552,0.05172414,24.52380952,0.00595238,0.00331126,0.00289855,0.83747178,0.07674944,0.13448118,0.36872294,0.99495143,1,0.75
4,0,7,0.07692308,0.08012821,21.68,0.00483092,0.00271003,0.00238663,0.875,0.05084746,0.35916105,0.62079767,0.89046247,1,0.75
4,0,7,0.07167235,0.06484642,23.86363636,0.00641026,0.00347222,0.00295858,0.86965812,0.05769231,0.17552083,0.37291667,0.99999995,1,0.75
7,0,7,0.05882353,0.11176471,28.65,0.00520833,0.00309598,0.00277778,0.77035491,0.08141962,0.07792793,0.4545045,0.99999989,1,0.75
5,0,8,0.06557377,0.08196721,24.83333333,0.00490196,0.00278552,0.00242131,0.82633588,0.04389313,0.1319463,0.47417558,1,1,0.75
3,0,8,0.0751634,0.11111111,21.8,0.00490196,0.00280899,0.00246305,0.86624204,0.0552017,0.14026876,0.55009921,0.99827763,1,0.75
4,0,7,0.07301587,0.0952381,23.30434783,0.00598802,0.00322581,0.0027933,0.8776824,0.03648069,0.06969925,0.5024812,1,1,0.75
4,2,6,0.08715596,0.09174312,17.71428571,0.00537634,0.00344828,0.00323625,0.76433121,0.09872611,0.13152174,0.58297101,0.9999613,1,1
4,0,8,0.08308605,0.10682493,20.72413793,0.0049505,0.00273224,0.00235294,0.85404339,0.03353057,0.1834707,0.50741758,0.99999997,1,0.75
